Re_p,phi,f,regime_true,cluster
1.0526383690499632e-05,0.85,523033.8499936478,viscous,1
1.7454531077812785e-05,0.85,324496.9439388784,viscous,1
2.606008897897827e-05,0.85,205274.61137787116,viscous,1
4.2156546213908285e-05,0.85,128101.0792950682,viscous,1
6.769500171376559e-05,0.85,89457.18596402455,viscous,1
0.0001076262477524,0.85,51400.662217529294,viscous,1
0.0001666335691553,0.85,30596.81188395215,viscous,1
0.0002747329276493,0.85,19590.896886574246,viscous,1
0.0004432979954703,0.85,13267.919460663854,viscous,1
0.0006931175095188,0.85,7662.45423177003,viscous,1
0.0011577003063185,0.85,4645.145234815996,viscous,1
0.0017988155832055,0.85,3039.4591745123817,viscous,1
0.0030346646594166,0.85,1665.1752557837276,viscous,1
0.0044701439035366,0.85,1270.510462791146,viscous,1
0.0075774220889881,0.85,689.2955259407986,viscous,1
0.0121103176343478,0.85,443.6514770395757,viscous,1
0.0182693922828215,0.85,291.89494991354616,viscous,1
0.0301429857668332,0.85,187.2280072738168,viscous,1
0.046405423872483,0.85,120.08406627513529,viscous,1
0.0752276896061016,0.85,69.22645855372907,viscous,1
0.1278756243011074,0.85,41.35403816997071,viscous,1
0.1947473587914241,0.85,27.025869427195133,viscous,1
0.3061292765902826,0.85,18.46310690614256,viscous,1
0.4977577715205895,0.85,10.895936155807853,viscous,1
0.7883939416330412,0.85,7.528680366567794,viscous,1
1.3213930596468244,0.85,4.773133203008488,viscous,1
2.0847939986894413,0.85,3.1620026220857085,viscous,1
3.160696901252886,0.85,2.130900728724657,viscous,1
5.2926776190402585,0.85,1.4162572762152357,viscous,1
7.955076404514955,0.85,1.1158246548426738,viscous,1
12.443934232797112,0.85,0.8357257298058627,viscous,1
20.28555579229274,0.85,0.6840947262265393,inertial,1
34.875626267443266,0.85,0.6569428745008786,inertial,2
54.51805082695013,0.85,0.5034686540654877,inertial,2
87.44375094367132,0.85,0.5007021081928575,inertial,2
134.19769774944857,0.85,0.4894847168254904,inertial,2
215.12098564376544,0.85,0.4400484084639486,inertial,2
349.2370872921929,0.85,0.4586257185522573,inertial,2
550.7619858665605,0.85,0.4452539774302431,inertial,2
842.0100931423414,0.85,0.4403526989778391,inertial,2
1400.5830075539768,0.85,0.4202290139243498,inertial,2
2103.8952199322016,0.85,0.3999902867373763,inertial,2
3440.167605126559,0.85,0.4422215285929412,inertial,2
5632.486664974589,0.85,0.4343079790965812,inertial,2
9433.796753235403,0.85,0.416484414558537,inertial,2
14325.339978198852,0.85,0.4545148035433791,inertial,2
23784.506609807704,0.85,0.4021053494853363,inertial,2
38241.10535110369,0.85,0.4136222361667216,inertial,2
61054.54739026669,0.85,0.4455578960874921,inertial,2
93844.1247240748,0.85,0.4381349146540607,inertial,2
140347.60098030634,0.85,0.439332213980807,inertial,2
231362.64935724056,0.85,0.4849962614977249,inertial,2
396127.1987023317,0.85,0.4145372978380716,inertial,2
647702.3757951999,0.85,0.4110050345702957,inertial,2
1003581.6533468614,0.85,0.4213969874566004,inertial,2
1.0000353298437885e-06,0.85,5343813.98424583,viscous,1
1.6184462528072587e-06,0.85,3272300.196612037,viscous,1
2.560033643394828e-06,0.85,2215230.774831056,viscous,1
4.00323205068842e-06,0.85,1431369.4023004435,viscous,1
6.605226753783938e-06,0.85,819808.2514652637,viscous,1
1.0238878529915446e-05,0.85,535433.3116782627,viscous,1
1.6384715227903898e-05,0.85,326904.5481253446,viscous,1
2.6424087459854327e-05,0.85,205782.8624541789,viscous,1
4.251183261424688e-05,0.85,138783.8373853927,viscous,1
6.956452042760506e-05,0.85,82428.90203192449,viscous,1
0.0001098090995952,0.85,48559.17257619101,viscous,1
0.0001672896037342,0.85,32479.715638747555,viscous,1
0.0002858460719733,0.85,20414.30769316368,viscous,1
0.0004217659111608,0.85,11924.34898574228,viscous,1
0.0007400807426749,0.85,7974.558888119993,viscous,1
0.0011032757883171,0.85,4962.4188468056045,viscous,1
0.0017984094855566,0.85,3229.5686066085677,viscous,1
0.0028266325481837,0.85,2003.0586845666928,viscous,1
0.0046193828770241,0.85,1208.139748254731,viscous,1
0.007553346138924,0.85,733.3601933908063,viscous,1
0.0112487037614835,0.85,511.55199986378113,viscous,1
0.0184009724310502,0.85,312.8189627399996,viscous,1
0.0300625381032983,0.85,174.48900012840565,viscous,1
0.0480052912538478,0.85,111.31580070759962,viscous,1
0.0767143384276425,0.85,70.62280202274887,viscous,1
0.1252868654014268,0.85,42.74329647093915,viscous,1
0.1920196916039038,0.85,28.04863073208288,viscous,1
0.3028181178610802,0.85,18.326842942102267,viscous,1
0.498547027368919,0.85,11.7762944973328,viscous,1
0.792446695903492,0.85,7.196810914617691,viscous,1
1.2060959874921546,0.85,5.224371640724057,viscous,1
1.9882503052681133,0.85,3.2560793077316164,viscous,1
3.1231832546981826,0.85,2.359074254171152,viscous,1
5.258653645339414,0.85,1.408505500825438,viscous,1
8.31359991432717,0.85,1.1640634219908876,viscous,1
13.072026014650744,0.85,0.7787085327615794,inertial,1
21.28068695267774,0.85,0.7520362579713085,inertial,1
31.96050908685888,0.85,0.6309018034051775,inertial,2
53.18384387565817,0.85,0.5283560498817795,inertial,2
86.04021200678179,0.85,0.4916128689674786,inertial,2
140.2278708108157,0.85,0.440233031190112,inertial,2
217.7018163523688,0.85,0.4319927935775451,inertial,2
343.33564810522495,0.85,0.5145023807054447,inertial,2
542.9263574377405,0.85,0.4474907034916133,inertial,2
897.7255108462432,0.85,0.3938738302517061,inertial,2
1372.7626940753246,0.85,0.3939876741044676,inertial,2
2259.1256465511246,0.85,0.4025222324340778,inertial,2
3528.8392540952773,0.85,0.3972986408136111,inertial,2
5908.575710388764,0.85,0.4413440637599153,inertial,2
9670.9065723296,0.85,0.4242584162698963,inertial,2
15104.555805191516,0.85,0.452658841162588,inertial,2
25126.85905467909,0.85,0.4017547577362536,inertial,2
36788.61000112155,0.85,0.4071205997463853,inertial,2
57755.70190935342,0.85,0.4430809692892191,inertial,2
98296.3918823567,0.85,0.398635700749486,inertial,2
148694.51625206173,0.85,0.4342321468650675,inertial,2
241782.1133714104,0.85,0.4323829570806501,inertial,2
389957.6778277733,0.85,0.4507179079552599,inertial,2
647574.699458272,0.85,0.3900735302310943,inertial,2
1041527.6710363016,0.85,0.4172683796963877,inertial,2
