filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,regime_true,steps,converged,stalled
ergun_comb_phi0.659_d10_Re3.2e+00,,,0.006939917746202134,0.05653942075939872,0.1666567055,1.0,10,0.6590909090909091,21.70958958854006,3.3925680091761277,20.031223602055363,viscous,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re5.2e+00,,,0.01023663865940847,0.08462982405502223,0.1666567055,1.0,10,0.6590909090909091,14.292575582487503,5.078092945682418,14.074074998323542,viscous,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re8.2e+00,,,0.01693556161744192,0.13965625518409724,0.1666567055,1.0,10,0.6590909090909091,8.683180288993745,8.379876151103756,9.349717341441238,viscous,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re1.3e+01,,,0.030918646704732634,0.21553782760894985,0.1666567055,1.0,10,0.6590909090909091,6.655389453211948,12.933042625695602,6.791675285254212,viscous,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re2.1e+01,,,0.060494776665288796,0.35409599909156453,0.1666567055,1.0,10,0.6590909090909091,4.824761370543654,21.247029816724925,4.94944942375046,viscous,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re3.4e+01,,,0.11607119061855926,0.535846251948533,0.1666567055,1.0,10,0.6590909090909091,4.0424443008399615,32.152696787140854,3.9774431702570365,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re5.4e+01,,,0.23377086127582128,0.8755314360388298,0.1666567055,1.0,10,0.6590909090909091,3.049628156644771,52.53502602323011,3.242726462910073,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re8.6e+01,,,0.5270558776384536,1.374234002862996,0.1666567055,1.0,10,0.6590909090909091,2.790842195551914,82.45896849694992,2.8221311567759213,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re1.4e+02,,,1.407943795873301,2.3786009853449097,0.1666567055,1.0,10,0.6590909090909091,2.4885256958435003,142.72458934122574,2.5103388500752897,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re2.2e+02,,,2.9687940224059277,3.7565347640644475,0.1666567055,1.0,10,0.6590909090909091,2.10380383447505,225.4055576578314,2.3538531734136408,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re3.5e+02,,,6.821366348198353,5.665899901150047,0.1666567055,1.0,10,0.6590909090909091,2.1248759405445896,339.97431331378664,2.262822463219438,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re5.6e+02,,,19.31842162477158,9.204673117435785,0.1666567055,1.0,10,0.6590909090909091,2.280105278587344,552.3133971609552,2.193968218915812,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re8.9e+02,,,43.03219752148182,14.58328989502419,0.1666567055,1.0,10,0.6590909090909091,2.0234035455328887,875.0496927964408,2.153308724378779,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re1.4e+03,,,121.42638689235064,24.362009331739394,0.1666567055,1.0,10,0.6590909090909091,2.0459115876793574,1461.8079277787833,2.125378873050271,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re2.3e+03,,,296.8408764673796,38.13345103294677,0.1666567055,1.0,10,0.6590909090909091,2.0413218529503685,2288.143817468345,2.110336531522697,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re3.6e+03,,,775.7289653298059,61.35958054504978,0.1666567055,1.0,10,0.6590909090909091,2.060370124085895,3681.794882537731,2.1002638847727804,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re5.8e+03,,,2109.840271619504,98.8313292263023,0.1666567055,1.0,10,0.6590909090909091,2.160032595522572,5930.234185884726,2.0939936732121964,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re9.2e+03,,,5650.820338824935,164.7650290444878,0.1666567055,1.0,10,0.6590909090909091,2.0815239926312192,9886.492628674207,2.089884986541191,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re1.5e+04,,,11264.831228680074,239.11503660446633,0.1666567055,1.0,10,0.6590909090909091,1.970202722258514,14347.759718823096,2.087970006099381,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re2.4e+04,,,31723.512389202824,386.2974158424134,0.1666567055,1.0,10,0.6590909090909091,2.1258746833746245,23179.23030360236,2.0863531090027516,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re3.8e+04,,,85065.95684684358,614.8846774793168,0.1666567055,1.0,10,0.6590909090909091,2.2499271155624045,36895.285769303584,2.085376565030685,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re6.0e+04,,,202312.10681376845,1009.4707081646454,0.1666567055,1.0,10,0.6590909090909091,1.9853378832195243,60571.862688396024,2.084731490988757,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re9.6e+04,,,504424.28657688654,1580.6725033169896,0.1666567055,1.0,10,0.6590909090909091,2.0188878356850872,94846.01886102864,2.08436823800031,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re1.5e+05,,,1311684.2197660848,2573.8669002205447,0.1666567055,1.0,10,0.6590909090909091,1.9799632250969756,154441.2445030929,2.0841205177388846,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re2.5e+05,,,3697131.3090681345,4249.6758182627,0.1666567055,1.0,10,0.6590909090909091,2.0471669999086872,254995.7894291088,2.083965050866035,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re3.9e+05,,,9179574.046065852,6485.6223055829705,0.1666567055,1.0,10,0.6590909090909091,2.182323966086279,389160.59729639685,2.0838827301380363,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re6.3e+05,,,21686731.913044676,10201.90427739625,0.1666567055,1.0,10,0.6590909090909091,2.0836828739562607,612150.8430632123,2.0838257358919936,inertial,0,TRUE,FALSE
ergun_comb_phi0.659_d10_Re1.0e+06,,,65785026.33446022,17586.250267050607,0.1666567055,1.0,10,0.6590909090909091,2.1270639856225535,1055238.084437629,2.083783970862166,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.0e-06,,,3.869523297667728e-09,2.8022037664005535e-08,0.1666567055,1.0,6,0.7227272727272727,29567138.201100323,1.0088536520604218e-06,30279875.480390873,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.6e-06,,,6.646378136631428e-09,4.3063327379297636e-08,0.1666567055,1.0,6,0.7227272727272727,21504093.004458014,1.5503724467647405e-06,19703629.100294862,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re2.6e-06,,,1.0966855385196481e-08,7.052858701245155e-08,0.1666567055,1.0,6,0.7227272727272727,13228268.479358401,2.5391808916726085e-06,12030637.529417157,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re4.1e-06,,,1.669876053970682e-08,1.1089977934078862e-07,0.1666567055,1.0,6,0.7227272727272727,8146557.426970069,3.9926306838264705e-06,7651087.520134083,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re6.5e-06,,,2.5948291833696624e-08,1.797032062516706e-07,0.1666567055,1.0,6,0.7227272727272727,4821124.784462078,6.469702099745537e-06,4721696.534163112,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.0e-05,,,4.330754026663688e-08,2.9955252864441125e-07,0.1666567055,1.0,6,0.7227272727272727,2895801.4967162255,1.0784535590537444e-05,2832572.1836661114,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.7e-05,,,6.180611160710027e-08,4.725711100482455e-07,0.1666567055,1.0,6,0.7227272727272727,1660536.1546838256,1.7013576812182173e-05,1795506.2519332906,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re2.7e-05,,,1.1384155359003293e-07,7.267716058971795e-07,0.1666567055,1.0,6,0.7227272727272727,1293171.6083884058,2.6165341636272038e-05,1167498.430630329,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re4.2e-05,,,1.679681959552314e-07,1.1689738757438897e-06,0.1666567055,1.0,6,0.7227272727272727,737511.3305017551,4.2085574855332404e-05,725854.7819616488,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re6.8e-05,,,2.5648472818151887e-07,1.8709196958543625e-06,0.1666567055,1.0,6,0.7227272727272727,439645.333196678,6.735713478463172e-05,453523.57015863707,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.1e-04,,,3.835445464150495e-07,2.8714681364471165e-06,0.1666567055,1.0,6,0.7227272727272727,279099.500615014,0.00010337903156667583,295496.04093819973,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.7e-04,,,7.106744056676017e-07,5.045237408175187e-06,0.1666567055,1.0,6,0.7227272727272727,167516.93220409812,0.00018163940273649009,168180.44254622527,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re2.8e-04,,,9.993936348225674e-07,7.39368113857797e-06,0.1666567055,1.0,6,0.7227272727272727,109689.83801220582,0.00026618843027271903,114761.95182475606,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re4.4e-04,,,1.6945827842347722e-06,1.2563744488667038e-05,0.1666567055,1.0,6,0.7227272727272727,64413.344499838895,0.00045232183551115635,67537.18405739748,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re7.0e-04,,,2.5659567007234366e-06,1.918587292339107e-05,0.1666567055,1.0,6,0.7227272727272727,41825.14418004514,0.0006907327082638533,44226.73073731836,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.1e-03,,,4.617907401150667e-06,3.0068654880482505e-05,0.1666567055,1.0,6,0.7227272727272727,30645.624066141056,0.0010825362756429564,28220.16572789737,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.8e-03,,,6.912369932150312e-06,4.966760326175401e-05,0.1666567055,1.0,6,0.7227272727272727,16812.48136766809,0.0017881405892217403,17084.931821769416,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re2.9e-03,,,1.1467987040832914e-05,7.824605904208758e-05,0.1666567055,1.0,6,0.7227272727272727,11238.633218082898,0.002817026490737425,10845.33022141394,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re4.6e-03,,,1.829885451743421e-05,0.00012749389548140364,0.1666567055,1.0,6,0.7227272727272727,6754.549255648687,0.004590054571122083,6656.535565144948,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re7.3e-03,,,2.8362151404108255e-05,0.00020410870353534746,0.1666567055,1.0,6,0.7227272727272727,4084.767792375945,0.0073483525162573475,4158.402419199456,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.2e-02,,,4.151861354313244e-05,0.00032003887555637076,0.1666567055,1.0,6,0.7227272727272727,2432.140283855344,0.011522088160672447,2652.537558424105,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.9e-02,,,8.058799509022499e-05,0.0005110350473445437,0.1666567055,1.0,6,0.7227272727272727,1851.4851392937335,0.01839836131926454,1661.6485291505826,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re3.0e-02,,,0.00011303726871249829,0.0007981773482404647,0.1666567055,1.0,6,0.7227272727272727,1064.5697179726399,0.028736102007265396,1064.3370366166073,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re4.8e-02,,,0.00020105768369998,0.0013366316934709601,0.1666567055,1.0,6,0.7227272727272727,675.2248483374241,0.048121617049640776,636.0928150336894,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re7.6e-02,,,0.00031845736083899157,0.00228908394802371,0.1666567055,1.0,6,0.7227272727272727,364.6524217412576,0.08241194764372838,371.95929538973724,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.2e-01,,,0.000492801024442778,0.003288438098748052,0.1666567055,1.0,6,0.7227272727272727,273.428330059254,0.11839084742070766,259.31173038310277,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.9e-01,,,0.0008554779414060811,0.005427282061414539,0.1666567055,1.0,6,0.7227272727272727,174.2590252033774,0.19539383231409932,157.62581159948698,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re3.1e-01,,,0.0012200577355106722,0.008803335679396706,0.1666567055,1.0,6,0.7227272727272727,94.45764394010763,0.31693902695310533,97.66970001395089,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re5.0e-01,,,0.0020166023086402416,0.013678071507127203,0.1666567055,1.0,6,0.7227272727272727,64.67281588588409,0.492440005918413,63.31922617612261,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re7.9e-01,,,0.0030818428244532175,0.022310023050155975,0.1666567055,1.0,6,0.7227272727272727,37.15024636096717,0.8032088351880678,39.31775383542438,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.3e+00,,,0.004541960786524403,0.03313571058085645,0.1666567055,1.0,6,0.7227272727272727,24.820015832336857,1.192956880364701,26.892279998537383,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re2.0e+00,,,0.008709912128561282,0.057121179239280014,0.1666567055,1.0,6,0.7227272727272727,16.01661346225538,2.0564853625747457,16.13980269154652,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re3.2e+00,,,0.013159805373071534,0.08476962700931634,0.1666567055,1.0,6,0.7227272727272727,10.988038494621682,3.051888974583732,11.29487726973874,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re5.2e+00,,,0.022692843194992915,0.13498916081718504,0.1666567055,1.0,6,0.7227272727272727,7.472094703441001,4.859900251076968,7.571069223593778,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re8.2e+00,,,0.040951252052082436,0.22266458735052988,0.1666567055,1.0,6,0.7227272727272727,4.955826920965724,8.016404261052546,5.096032674369271,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.3e+01,,,0.0806214389560774,0.364096550209781,0.1666567055,1.0,6,0.7227272727272727,3.648956344800483,13.108259248882643,3.615787576696371,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re2.1e+01,,,0.1660732361148498,0.5840921605299152,0.1666567055,1.0,6,0.7227272727272727,2.920708026396059,21.0285745938947,2.7380395682448038,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re3.4e+01,,,0.37163737750935016,1.0008704609911525,0.1666567055,1.0,6,0.7227272727272727,2.2259473777292276,36.033490209290825,2.1331172205585904,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re5.4e+01,,,0.7038558226004509,1.4791574742863964,0.1666567055,1.0,6,0.7227272727272727,1.9302169866113008,53.25285183750604,1.8589913124446915,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re8.6e+01,,,1.426536237110903,2.3248744091343165,0.1666567055,1.0,6,0.7227272727272727,1.5835619736777486,83.70048125549859,1.6503189674323746,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.4e+02,,,3.502577772938943,3.697544936438398,0.1666567055,1.0,6,0.7227272727272727,1.5371353713727516,133.1195738693538,1.5148290025607167,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re2.2e+02,,,10.473168042588824,6.292031376055288,0.1666567055,1.0,6,0.7227272727272727,1.587258140158183,226.5266683573781,1.4202051025912765,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re3.5e+02,,,23.99805948521818,10.076231526236347,0.1666567055,1.0,6,0.7227272727272727,1.4181791628272193,362.76601638100954,1.3695598361837875,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re5.6e+02,,,51.52144207216576,15.151867339883117,0.1666567055,1.0,6,0.7227272727272727,1.3465018119302246,545.4998271239599,1.3413513399600396,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re8.9e+02,,,137.81416370172028,25.11335439727597,0.1666567055,1.0,6,0.7227272727272727,1.3110995054316696,904.134795726271,1.3191383474961684,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.4e+03,,,363.790299587927,41.73350218260426,0.1666567055,1.0,6,0.7227272727272727,1.2532355399135562,1502.4958782449085,1.3056828703350452,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re2.3e+03,,,840.1244838419367,61.70201714145464,0.1666567055,1.0,6,0.7227272727272727,1.3240249462570652,2221.4053838279424,1.2991030300258184,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re3.6e+03,,,2251.4367338043676,106.9399179814208,0.1666567055,1.0,6,0.7227272727272727,1.1812213952554793,3850.06715429476,1.2932857895872691,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re5.8e+03,,,5641.3436308065075,156.80521004120354,0.1666567055,1.0,6,0.7227272727272727,1.3766160477280922,5645.324965620548,1.290762588804409,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re9.2e+03,,,15086.041859172203,251.72554895369944,0.1666567055,1.0,6,0.7227272727272727,1.4284727680764848,9062.661410417697,1.2887221420141521,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.5e+04,,,36290.30471475302,400.368244399117,0.1666567055,1.0,6,0.7227272727272727,1.358384188692534,14414.118286975869,1.2874707008660988,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re2.4e+04,,,93776.97850161626,653.7384788449002,0.1666567055,1.0,6,0.7227272727272727,1.3165561608606786,23535.991914045135,1.286649317884526,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re3.8e+04,,,203782.7185834085,1014.9539847354389,0.1666567055,1.0,6,0.7227272727272727,1.1869321570449147,36540.52736817501,1.2861873946976685,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re6.0e+04,,,611530.9463884166,1711.7371088013904,0.1666567055,1.0,6,0.7227272727272727,1.2522630262310157,61626.21913108886,1.2858470899690917,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re9.6e+04,,,1369258.9255017126,2598.680513053526,0.1666567055,1.0,6,0.7227272727272727,1.2165530487347176,93558.0901563013,1.2856779057965078,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.5e+05,,,3920289.4496039865,4135.200979299289,0.1666567055,1.0,6,0.7227272727272727,1.375549236445275,148876.1331346235,1.2855565829429494,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re2.5e+05,,,9164238.525195753,6629.504716153008,0.1666567055,1.0,6,0.7227272727272727,1.2510811106833257,238676.43475598434,1.2854793815013004,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re3.9e+05,,,27960105.100650012,11548.23163824068,0.1666567055,1.0,6,0.7227272727272727,1.257937537585247,415761.1877755743,1.2854248672664799,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re6.3e+05,,,65960901.13953468,17386.33388700375,0.1666567055,1.0,6,0.7227272727272727,1.309247639284151,625945.4308126984,1.285400195401831,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d6_Re1.0e+06,,,156880365.71931562,27530.558311125376,0.1666567055,1.0,6,0.7227272727272727,1.2419090898098837,991159.337820657,1.2853822129215307,inertial,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.0e-06,,,8.958499108096245e-10,1.731749899285455e-08,0.1666567055,1.0,10,0.7227272727272727,29872042.100646093,1.0391120441808176e-06,29398141.588573594,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.6e-06,,,1.240894177670476e-09,2.612227847438653e-08,0.1666567055,1.0,10,0.7227272727272727,18184972.01411461,1.5674303890752555e-06,19489199.579904195,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re2.6e-06,,,1.986445660650919e-09,4.10694924472466e-08,0.1666567055,1.0,10,0.7227272727272727,11777090.65247339,2.4643168316588735e-06,12396119.054442033,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re4.1e-06,,,3.4371554416414792e-09,6.366523189289434e-08,0.1666567055,1.0,10,0.7227272727272727,8479974.035641363,3.820142232014441e-06,7996552.149240857,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re6.5e-06,,,5.690767029024675e-09,1.088209135362927e-07,0.1666567055,1.0,10,0.7227272727272727,4805582.880379716,6.529645069474428e-06,4678350.773044836,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.0e-05,,,8.251955892125806e-09,1.6606788948735107e-07,0.1666567055,1.0,10,0.7227272727272727,2992165.1833495125,9.964668927608861e-06,3065628.6421175795,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.7e-05,,,1.4043659800279867e-08,2.748106494887153e-07,0.1666567055,1.0,10,0.7227272727272727,1859572.7922357577,1.6489624504710688e-05,1852557.8221523908,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re2.7e-05,,,2.1020171854522324e-08,4.3940393342579907e-07,0.1666567055,1.0,10,0.7227272727272727,1088700.398252758,2.6365811811022454e-05,1158621.466840546,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re4.2e-05,,,3.849429855157596e-08,7.29737995262727e-07,0.1666567055,1.0,10,0.7227272727272727,722873.8123163828,4.3786896727220315e-05,697652.0427435106,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re6.8e-05,,,6.060766422512781e-08,1.1305938162851492e-06,0.1666567055,1.0,10,0.7227272727272727,474148.45021296316,6.783968355147577e-05,450297.6320673431,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.1e-04,,,1.0198508162986067e-07,1.8683630812444463e-06,0.1666567055,1.0,10,0.7227272727272727,292155.5182579421,0.00011210848526250546,272487.0083907032,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.7e-04,,,1.4494641290810327e-07,2.892244200037921e-06,0.1666567055,1.0,10,0.7227272727272727,173275.65705927217,0.00017354502426774067,176024.54959933268,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re2.8e-04,,,2.4121940651691546e-07,4.531577045307631e-06,0.1666567055,1.0,10,0.7227272727272727,117466.35918018673,0.0002719108740156651,112346.78008815613,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re4.4e-04,,,3.4972547166805476e-07,7.190371327838761e-06,0.1666567055,1.0,10,0.7227272727272727,67643.27508151997,0.0004314480660268879,70804.61968292696,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re7.0e-04,,,6.232733568089137e-07,1.1926240559109054e-05,0.1666567055,1.0,10,0.7227272727272727,43819.90505967061,0.0007156172038399652,42688.85840256693,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.1e-03,,,9.318568082963402e-07,1.909693851431527e-05,0.1666567055,1.0,10,0.7227272727272727,25551.810794351528,0.0011458847969555758,26660.12727577837,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.8e-03,,,1.609503411517944e-06,3.0198010774233385e-05,0.1666567055,1.0,10,0.7227272727272727,17649.61474614313,0.001811988943597195,16860.086710826454,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re2.9e-03,,,2.3671861301779848e-06,4.7119238837902384e-05,0.1666567055,1.0,10,0.7227272727272727,10661.931181898875,0.002827323310906466,10805.837327374938,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re4.6e-03,,,4.157527724823235e-06,7.567592662733465e-05,0.1666567055,1.0,10,0.7227272727272727,7259.716462677729,0.004540826989246745,6728.685831071005,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re7.3e-03,,,5.9675814451113685e-06,0.00012530432413370007,0.1666567055,1.0,10,0.7227272727272727,3800.723168488958,0.00751870881869197,4064.211899319387,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.2e-02,,,9.793362313850101e-06,0.00018612545944216193,0.1666567055,1.0,10,0.7227272727272727,2826.9638587997815,0.01116819505604363,2736.549332035875,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.9e-02,,,1.617861484868328e-05,0.00030919520347796875,0.1666567055,1.0,10,0.7227272727272727,1692.2940986815333,0.018552821055134127,1647.8253344395482,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re3.0e-02,,,2.6861979795933646e-05,0.0005010265789304184,0.1666567055,1.0,10,0.7227272727272727,1070.080592199202,0.030063391534546947,1017.4036303462077,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re4.8e-02,,,3.752704523798286e-05,0.0007561495919831555,0.1666567055,1.0,10,0.7227272727272727,656.3400812411962,0.04537168724862112,674.5678215418438,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re7.6e-02,,,6.60304320029338e-05,0.0012777588121251013,0.1666567055,1.0,10,0.7227272727272727,404.4327990118448,0.0766701110700344,399.7191248572421,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.2e-01,,,9.811305424373129e-05,0.0019688625774934073,0.1666567055,1.0,10,0.7227272727272727,253.10223882914846,0.11813881545218756,259.86219210881256,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.9e-01,,,0.00016352073847041048,0.0031792562703197073,0.1666567055,1.0,10,0.7227272727272727,161.7788585060886,0.19076677777718984,161.41785465924983,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re3.1e-01,,,0.00026856421832721714,0.005278077365102997,0.1666567055,1.0,10,0.7227272727272727,96.4043534371415,0.31670357032846763,97.74135797906567,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re5.0e-01,,,0.00038458531449350064,0.008217579809516786,0.1666567055,1.0,10,0.7227272727272727,56.951456479711474,0.49308425873789913,63.238174108398326,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re7.9e-01,,,0.0007364266509346615,0.01277329481536144,0.1666567055,1.0,10,0.7227272727272727,45.136057792904914,0.7664434969501687,41.14212072662838,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.3e+00,,,0.0011455405675945111,0.020006773977052555,0.1666567055,1.0,10,0.7227272727272727,28.619124377585383,1.2004781876029917,26.73184594861962,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re2.0e+00,,,0.0016684187170845372,0.03334466474630098,0.1666567055,1.0,10,0.7227272727272727,15.00556466470365,2.000799466559777,16.553229146433146,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re3.2e+00,,,0.0034797372310529707,0.05614218355236287,0.1666567055,1.0,10,0.7227272727272727,11.03996890975647,3.3687323521682644,10.353439466012066,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re5.2e+00,,,0.005455054003059385,0.08455328037056206,0.1666567055,1.0,10,0.7227272727272727,7.63023882636817,5.073500050111219,7.306433754539032,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re8.2e+00,,,0.009295321070907943,0.13565635343397303,0.1666567055,1.0,10,0.7227272727272727,5.051078500475932,8.139867701511298,5.038233231085245,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re1.3e+01,,,0.017232613167714746,0.22010664696864107,0.1666567055,1.0,10,0.7227272727272727,3.557007847424176,13.207188172133948,3.598331359717789,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re2.1e+01,,,0.034993784257759876,0.355376458222704,0.1666567055,1.0,10,0.7227272727272727,2.7708537299260128,21.323861956619798,2.7179231155518453,viscous,0,TRUE,FALSE
ergun_comb_phi0.723_d10_Re3.4e+01,,,0.06789731638222896,0.5500902412585266,0.1666567055,1.0,10,0.7227272727272727,2.2438030201013297,33.00738722802405,2.210840024912096,inertial,0,TRUE,FALSE
