filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,steps,converged,stalled
ergun_full_phi0.723_d6_Re1.3e-01,,,0.00047900054847293904,0.0035903852498793353,0.1666567055,1.0,6,0.7227272727272727,222.94881017001927,0.12926159457337894,237.61201722403288,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re2.3e-01,,,0.0008839501328257995,0.006263076922937593,0.1666567055,1.0,6,0.7227272727272727,135.20835354314886,0.22548424574266862,136.76249554941484,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re4.1e-01,,,0.0016023735332811428,0.011275822412642538,0.1666567055,1.0,6,0.7227272727272727,75.61684596242898,0.4059538695000498,76.53518631391982,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re7.5e-01,,,0.002919450075993654,0.021317069238859242,0.1666567055,1.0,6,0.7227272727272727,38.547597160765164,0.7674603614023526,41.08931157327911,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re1.3e+00,,,0.005374134708628442,0.035954383489538826,0.1666567055,1.0,6,0.7227272727272727,24.943426123510104,1.2944351701302108,24.884804165793955,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re2.4e+00,,,0.009758170589090861,0.06596286822464485,0.1666567055,1.0,6,0.7227272727272727,13.456142985490297,2.3748051910690693,14.148706155427975,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re4.3e+00,,,0.019731984901589585,0.1212522057226248,0.1666567055,1.0,6,0.7227272727272727,8.052722427829499,4.365340309308759,8.283193370683676,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re7.8e+00,,,0.0413081242055004,0.21961807383046775,0.1666567055,1.0,6,0.7227272727272727,5.138668100629337,7.906723219023471,5.148893952329773,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re1.4e+01,,,0.08714035106564094,0.38903270825447506,0.1666567055,1.0,6,0.7227272727272727,3.4546044058904726,14.00601459463538,3.466411640510278,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re2.5e+01,,,0.2304826641975444,0.7265382627126821,0.1666567055,1.0,6,0.7227272727272727,2.6198265168522266,26.15694077953613,2.4532235042551322,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re4.6e+01,,,0.49377112694294145,1.2623115390256676,0.1666567055,1.0,6,0.7227272727272727,1.8592758877805948,45.44593157191629,1.9575339313628148,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re8.2e+01,,,1.1882389200488146,2.1821007114545634,0.1666567055,1.0,6,0.7227272727272727,1.497288337735621,78.56032092706513,1.6741986032047562,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re1.5e+02,,,3.7698507180947445,3.967920594452749,0.1666567055,1.0,6,0.7227272727272727,1.4366449755293367,142.85367933615186,1.4991923086434964,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re2.7e+02,,,11.59423622263739,7.387865493595986,0.1666567055,1.0,6,0.7227272727272727,1.2745457674149627,265.97905453960817,1.4002023972716535,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re4.8e+02,,,45.751940156903,13.904321970123567,0.1666567055,1.0,6,0.7227272727272727,1.4199110347028943,500.5855094185898,1.3463758550228464,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re8.6e+02,,,132.8098684821733,24.89229121849844,0.1666567055,1.0,6,0.7227272727272727,1.2860322233392607,896.1760456196623,1.319438402304704,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re1.6e+03,,,392.21313472069,43.4850481924012,0.1666567055,1.0,6,0.7227272727272727,1.2444959066829144,1565.5553034702657,1.3048639332433631,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re2.8e+03,,,1347.0449174252287,81.40897091414702,0.1666567055,1.0,6,0.7227272727272727,1.2195196380411657,2930.8981238974634,1.2957741231223547,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re5.0e+03,,,4386.0182607732795,137.75496547360308,0.1666567055,1.0,6,0.7227272727272727,1.3867786961894495,4959.475170002196,1.2915109074795224,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re9.1e+03,,,15741.61903781932,271.3674166768252,0.1666567055,1.0,6,0.7227272727272727,1.2825823157234582,9769.810912654524,1.288478163510194,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re1.6e+04,,,37944.582722139065,447.7550680824854,0.1666567055,1.0,6,0.7227272727272727,1.135585951262948,16120.145903729705,1.287246410177598,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re2.9e+04,,,160686.72073356478,859.0962919568514,0.1666567055,1.0,6,0.7227272727272727,1.3063139033614324,30929.31506282001,1.2863390626503317,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re5.3e+04,,,431577.52458462835,1388.4499980694452,0.1666567055,1.0,6,0.7227272727272727,1.3432275218655105,49987.18751473622,1.2859625083183774,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re9.5e+04,,,1527803.6616548365,2693.9721631159164,0.1666567055,1.0,6,0.7227272727272727,1.2630850338767463,96988.79460145993,1.2856663563111514,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re1.7e+05,,,4871678.203153741,4682.158782022846,0.1666567055,1.0,6,0.7227272727272727,1.333329748244422,168567.7909439838,1.2855326131191451,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re3.1e+05,,,16354521.883593636,8631.400711452661,0.1666567055,1.0,6,0.7227272727272727,1.3171236392479913,310748.9981476681,1.2854496967833606,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re5.6e+05,,,58272372.66491369,16007.81991326076,0.1666567055,1.0,6,0.7227272727272727,1.3644246980633514,576315.9615534615,1.285404398066571,0,TRUE,FALSE
ergun_full_phi0.723_d6_Re1.0e+06,,,178135422.89407626,28417.125241726888,0.1666567055,1.0,6,0.7227272727272727,1.3235527564747265,1023077.6549843734,1.2853812513753513,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.0e-06,,,7.722407127602531e-10,1.603871370488626e-08,0.1666567055,1.0,10,0.7227272727272727,30020202.929438442,9.623803408790088e-07,31742089.48895511,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.8e-06,,,1.6168332472253052e-09,3.074725419550421e-08,0.1666567055,1.0,10,0.7227272727272727,17102222.585954074,1.8449455185890621e-06,16557651.014194075,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re3.2e-06,,,2.912496359434487e-09,5.485451686809879e-08,0.1666567055,1.0,10,0.7227272727272727,9679225.379410185,3.29146773323794e-06,9280955.601602439,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re5.8e-06,,,5.007656281859275e-09,9.562296840295091e-08,0.1666567055,1.0,10,0.7227272727272727,5476587.985605478,5.737721030549887e-06,5324059.653289869,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.1e-05,,,8.67711202164926e-09,1.699086233432346e-07,0.1666567055,1.0,10,0.7227272727272727,3005691.2153921537,1.0195126732733511e-05,2996331.04822872,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.9e-05,,,1.594534904323073e-08,3.239862439522496e-07,0.1666567055,1.0,10,0.7227272727272727,1519080.8480833708,1.9440336527728227e-05,1571371.2882329992,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re3.4e-05,,,3.2405125833603314e-08,6.014254476983654e-07,0.1666567055,1.0,10,0.7227272727272727,895880.5581659097,3.608768371449449e-05,846494.0086659185,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re6.1e-05,,,5.3598765228174566e-08,1.0639808021864674e-06,0.1666567055,1.0,10,0.7227272727272727,473464.25967201346,6.384266381567631e-05,478489.4911974458,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.1e-04,,,8.667959403829633e-08,1.7631107424834234e-06,0.1666567055,1.0,10,0.7227272727272727,278841.6766990486,0.00010579296747729261,288753.57573546283,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re2.0e-04,,,1.68901285360147e-07,3.3642070023633586e-06,0.1666567055,1.0,10,0.7227272727272727,149233.91545905688,0.0002018644849764751,151330.33993548987,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re3.6e-04,,,3.122422154864599e-07,6.087133534992356e-06,0.1666567055,1.0,10,0.7227272727272727,84268.63546948897,0.00036524984198684743,83637.08242504524,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re6.4e-04,,,5.620208596053157e-07,1.0535365975394988e-05,0.1666567055,1.0,10,0.7227272727272727,50635.27600397939,0.0006321597408149286,48324.45383759785,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.2e-03,,,9.867176365867019e-07,2.0103155756375686e-05,0.1666567055,1.0,10,0.7227272727272727,24415.432159252112,0.0012062614400100262,25325.780234808306,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re2.1e-03,,,1.810862223834832e-06,3.5289157349010856e-05,0.1666567055,1.0,10,0.7227272727272727,14541.286548431744,0.002117475996128512,14427.877067873846,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re3.8e-03,,,3.1956848688393727e-06,6.308853055930084e-05,0.1666567055,1.0,10,0.7227272727272727,8029.030768939064,0.0037855380838127057,8070.9338370916485,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re6.8e-03,,,5.926801874987501e-06,0.00010846485684973778,0.1666567055,1.0,10,0.7227272727272727,5037.816155314895,0.006508280391378418,4694.992418172044,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.2e-02,,,9.58180654750525e-06,0.00019648635205788065,0.1666567055,1.0,10,0.7227272727272727,2481.8905135832206,0.011789885769575629,2592.316533766297,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re2.2e-02,,,1.913893051904694e-05,0.000372219194697934,0.1666567055,1.0,10,0.7227272727272727,1381.4021748976775,0.022334486547133502,1369.0339047845216,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re3.9e-02,,,3.165376912813935e-05,0.0006414990807389228,0.1666567055,1.0,10,0.7227272727272727,769.1895115563119,0.03849224541036681,794.8987491021583,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re7.1e-02,,,5.880894309470942e-05,0.0011771152299820654,0.1666567055,1.0,10,0.7227272727272727,424.4293581260337,0.07063113520998202,433.78529033270775,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.3e-01,,,0.00010484008915454362,0.0021708471990258917,0.1666567055,1.0,10,0.7227272727272727,222.4686761882396,0.1302586171083222,235.80313105072028,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re2.3e-01,,,0.00021504374912584626,0.0038748827435077854,0.1666567055,1.0,10,0.7227272727272727,143.22198646571715,0.23250686084801944,132.67055677601184,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re4.1e-01,,,0.0003439767665764758,0.006941727857183175,0.1666567055,1.0,10,0.7227272727272727,71.38285971068707,0.41652856609380023,74.62476710669368,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re7.5e-01,,,0.0006391797625688046,0.012154661519619416,0.1666567055,1.0,10,0.7227272727272727,43.26505674551482,0.7293232806416791,43.17070247948181,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.3e+00,,,0.0012542488924804154,0.021945707416495725,0.1666567055,1.0,10,0.7227272727272727,26.042612958466798,1.3168211474392624,24.483613149598145,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re2.4e+00,,,0.0023072576171441267,0.03809109533194274,0.1666567055,1.0,10,0.7227272727272727,15.901905416156811,2.2856023235106337,14.65073930418386,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re4.3e+00,,,0.004061084895783797,0.06819262487295544,0.1666567055,1.0,10,0.7227272727272727,8.733076270463966,4.091802047110276,8.751001322245605,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re7.8e+00,,,0.008833460125730344,0.12627865514857767,0.1666567055,1.0,10,0.7227272727272727,5.539504976270589,7.5771721737639695,5.316929528109536,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.4e+01,,,0.017431511123716194,0.22944267955338563,0.1666567055,1.0,10,0.7227272727272727,3.3112092415419725,13.767383608419262,3.5042161045091116,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re2.5e+01,,,0.04291947318918764,0.4184542492392609,0.1666567055,1.0,10,0.7227272727272727,2.451085258509381,25.10875562935335,2.5019772626228733,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re4.6e+01,,,0.10520438020923381,0.71810189565392,0.1666567055,1.0,10,0.7227272727272727,2.0401480087225203,43.088689020911914,1.9943068599128493,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re8.2e+01,,,0.29049024775363047,1.27509718785513,0.1666567055,1.0,10,0.7227272727272727,1.7866726159587518,76.51040406862778,1.684616852360676,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.5e+02,,,0.9342584073542275,2.4419411743330786,0.1666567055,1.0,10,0.7227272727272727,1.5667388741219195,146.52522783327663,1.4938340006855508,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re2.7e+02,,,2.5622357531818194,4.36043818410896,0.1666567055,1.0,10,0.7227272727272727,1.3475932247889137,261.64192859968426,1.4021062330778815,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re4.8e+02,,,8.695152132779596,8.150145740368172,0.1666567055,1.0,10,0.7227272727272727,1.3090204619348824,489.03797275460795,1.3478168110585615,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re8.6e+02,,,24.839148281818265,13.73502650064467,0.1666567055,1.0,10,0.7227272727272727,1.3166722929472356,824.1508470623565,1.3224173759466162,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.6e+03,,,80.60269298726044,24.85252630440838,0.1666567055,1.0,10,0.7227272727272727,1.3049938585241685,1491.240705247733,1.3058363226245815,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re2.8e+03,,,321.10412784947897,48.59563679672256,0.1666567055,1.0,10,0.7227272727272727,1.3597257857378677,2915.912483144734,1.2958276882748994,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re5.0e+03,,,902.4370399449675,83.94108487424018,0.1666567055,1.0,10,0.7227272727272727,1.2807600035294042,5036.766124855395,1.291416387546808,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re9.1e+03,,,2796.4690884871493,149.67258394828883,0.1666567055,1.0,10,0.7227272727272727,1.2483187976493704,8980.891797857412,1.2887528321604198,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.6e+04,,,9652.69465834702,274.92545257345853,0.1666567055,1.0,10,0.7227272727272727,1.2770816690230764,16496.513101506047,1.2872031754349813,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re2.9e+04,,,30556.997401983732,484.09968904982577,0.1666567055,1.0,10,0.7227272727272727,1.303890346232643,29047.71743791766,1.286403040063973,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re5.3e+04,,,97627.79290172317,829.716929255206,0.1666567055,1.0,10,0.7227272727272727,1.4181219149902335,49785.991314655264,1.2859649779725888,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re9.5e+04,,,313599.4221354468,1617.1716010520372,0.1666567055,1.0,10,0.7227272727272727,1.199121090286111,97036.09561944912,1.2856662027795256,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.7e+05,,,998372.5643620357,2866.581326786972,0.1666567055,1.0,10,0.7227272727272727,1.2149659391749112,172005.15983960647,1.2855289915872945,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re3.1e+05,,,3147282.482571123,5060.092507088926,0.1666567055,1.0,10,0.7227272727272727,1.2291894140980122,303623.6971028403,1.2854520037433033,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re5.6e+05,,,10685387.880223494,9565.976672999523,0.1666567055,1.0,10,0.7227272727272727,1.1677010123252776,573992.906213997,1.2854046125899454,0,TRUE,FALSE
ergun_full_phi0.723_d10_Re1.0e+06,,,32183574.339041572,16489.423013615367,0.1666567055,1.0,10,0.7227272727272727,1.1836501482899338,989424.5157519549,1.2853822669609944,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.0e-06,,,1.7807289815780105e-09,2.7759082476714745e-08,0.1666567055,1.0,6,0.7863636363636363,13865606.241223171,9.993866995066003e-07,14087625.720580911,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.8e-06,,,3.3575144036516737e-09,4.793610798145411e-08,0.1666567055,1.0,6,0.7863636363636363,8766850.383516004,1.725803033402245e-06,8157933.471427085,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re3.2e-06,,,5.977510255914942e-09,9.433648250407605e-08,0.1666567055,1.0,6,0.7863636363636363,4030066.59487766,3.3963163577864937e-06,4145369.904479836,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re5.8e-06,,,1.0648528248514866e-08,1.6459972481338563e-07,0.1666567055,1.0,6,0.7863636363636363,2358210.822385037,5.925944269193019e-06,2375822.1341640064,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.1e-05,,,2.0676716656289438e-08,2.938460698132947e-07,0.1666567055,1.0,6,0.7863636363636363,1436789.1971933814,1.0579090793798083e-05,1330832.0547175547,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.9e-05,,,3.713434070840633e-08,5.20915418897811e-07,0.1666567055,1.0,6,0.7863636363636363,821093.3654659962,1.8754075955178806e-05,750716.7752310819,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re3.4e-05,,,6.07984535553584e-08,9.371985166773636e-07,0.1666567055,1.0,6,0.7863636363636363,415317.8509865219,3.374116320848657e-05,417265.13278081204,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re6.1e-05,,,1.1901196611778369e-07,1.8010310022574572e-06,0.1666567055,1.0,6,0.7863636363636363,220140.2741588079,6.484099143280342e-05,217131.70243757643,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.1e-04,,,1.8998815872237695e-07,2.8823777873473717e-06,0.1666567055,1.0,6,0.7863636363636363,137206.90866125136,0.00010377180247382383,135673.3183192299,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re2.0e-04,,,3.182995576242622e-07,5.3069235197008675e-06,0.1666567055,1.0,6,0.7863636363636363,67811.23089496269,0.00019106066583204602,73689.32710732549,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re3.6e-04,,,6.393845202662287e-07,9.651203955675763e-06,0.1666567055,1.0,6,0.7863636363636363,41186.072626098925,0.0003474641092917475,40520.018547233645,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re6.4e-04,,,1.0504000950311782e-06,1.7285275163344385e-05,0.1666567055,1.0,6,0.7863636363636363,21093.731220763548,0.0006223070993088023,22624.622927044664,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.2e-03,,,2.1157204569754804e-06,3.180925363762388e-05,0.1666567055,1.0,6,0.7863636363636363,12545.921837739523,0.0011452015762170654,12294.661296095723,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re2.1e-03,,,3.463527516554846e-06,5.672147042069014e-05,0.1666567055,1.0,6,0.7863636363636363,6459.143469907312,0.002042094985035816,6895.15187939318,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re3.8e-03,,,6.125647354624265e-06,9.76859208263987e-05,0.1666567055,1.0,6,0.7863636363636363,3851.5832773534244,0.003516903344512545,4004.0022725808367,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re6.8e-03,,,1.3197000355607942e-05,0.00019251258735605923,0.1666567055,1.0,6,0.7863636363636363,2136.5261705410658,0.00693086738196895,2032.1141701349868,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.2e-02,,,2.236911554591985e-05,0.00034599374506433315,0.1666567055,1.0,6,0.7863636363636363,1121.1496043382626,0.01245651931110566,1131.0191777457878,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re2.2e-02,,,4.245442100271323e-05,0.00061063595380111,0.1666567055,1.0,6,0.7863636363636363,683.1395501022422,0.021984208267015456,641.1824089307469,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re3.9e-02,,,7.095872090686721e-05,0.0010668377344163701,0.1666567055,1.0,6,0.7863636363636363,374.0763844009572,0.03840845399705936,367.32838651766036,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re7.1e-02,,,0.00012614082836237138,0.0018636303407075774,0.1666567055,1.0,6,0.7863636363636363,217.91512985580314,0.06709470231454602,210.60635844558243,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.3e-01,,,0.00021684748319434507,0.0035008858922536902,0.1666567055,1.0,6,0.7863636363636363,106.1572660045652,0.12603942511945396,112.4718769702525,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re2.3e-01,,,0.00040827348727647005,0.006537968069434116,0.1666567055,1.0,6,0.7863636363636363,57.30820929495374,0.23538091851098483,60.58247317692685,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re4.1e-01,,,0.0008059712689800666,0.011204517239602389,0.1666567055,1.0,6,0.7863636363636363,38.519843371792795,0.4033867298403684,35.67080616259793,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re7.5e-01,,,0.0013153197614136425,0.02006242747762441,0.1666567055,1.0,6,0.7863636363636363,19.607202568758183,0.7222905583342787,20.26098727859841,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.3e+00,,,0.0026525883156546825,0.036511452192229094,0.1666567055,1.0,6,0.7863636363636363,11.938860814932337,1.3144908420944068,11.479451909327642,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re2.4e+00,,,0.004955212532982259,0.06349367662711855,0.1666567055,1.0,6,0.7863636363636363,7.374839705724616,2.2859089804983053,6.92788369207143,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re4.3e+00,,,0.00950452264775446,0.11989437196930876,0.1666567055,1.0,6,0.7863636363636363,3.9671988193785874,4.316455372483363,4.030552955458183,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re7.8e+00,,,0.019392570793119023,0.2116439456908228,0.1666567055,1.0,6,0.7863636363636363,2.5976159175732296,7.61963744774096,2.6165761128443266,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.4e+01,,,0.04861430938313389,0.4090394784647575,0.1666567055,1.0,6,0.7863636363636363,1.7433513361784017,14.726301371585345,1.724895892887599,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re2.5e+01,,,0.10300169325107374,0.685136254810406,0.1666567055,1.0,6,0.7863636363636363,1.3165632125458024,24.66637940867273,1.3396286819501186,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re4.6e+01,,,0.29814140292003066,1.2888705802302616,0.1666567055,1.0,6,0.7863636363636363,1.0768492748283922,46.40211420344902,1.0722649486252547,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re8.2e+01,,,0.8302305258630126,2.2657537210020133,0.1666567055,1.0,6,0.7863636363636363,0.970341361820561,81.57200927035055,0.9414481579525065,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.5e+02,,,2.352978662585352,4.1551704770089115,0.1666567055,1.0,6,0.7863636363636363,0.8176953840243018,149.5950780213489,0.8629663313457373,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re2.7e+02,,,6.879993993858711,6.986414181617487,0.1666567055,1.0,6,0.7863636363636363,0.8457278885778858,251.52594348929406,0.8248266582111007,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re4.8e+02,,,25.276865581685865,14.083900161927042,0.1666567055,1.0,6,0.7863636363636363,0.7645899650383982,507.0507107292017,0.7966187965425328,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re8.6e+02,,,79.84687914416934,23.878362249317934,0.1666567055,1.0,6,0.7863636363636363,0.8402337532726136,859.6724210170325,0.7852295235279211,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.6e+03,,,268.9000171337325,45.48061268990221,0.1666567055,1.0,6,0.7863636363636363,0.7799907762960266,1637.3999193174573,0.7774507515337259,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re2.8e+03,,,871.4568391644702,80.67937335235868,0.1666567055,1.0,6,0.7863636363636363,0.8032895186380288,2904.631041768386,0.7736994546372996,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re5.0e+03,,,2200.7540613266788,137.58071762547266,0.1666567055,1.0,6,0.7863636363636363,0.6976018466163116,4953.201872533332,0.7716947733883689,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re9.1e+03,,,7855.051199009285,245.058386280806,0.1666567055,1.0,6,0.7863636363636363,0.7848038625094937,8822.629208188902,0.7704481536874144,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.6e+04,,,26367.33864750039,459.09218637673143,0.1666567055,1.0,6,0.7863636363636363,0.7506158745495299,16528.306556860316,0.7697041830763139,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re2.9e+04,,,74882.92242797978,795.3930970625057,0.1666567055,1.0,6,0.7863636363636363,0.7101832095918512,28635.862973872565,0.7693440282716558,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re5.3e+04,,,248636.0033638324,1396.956902742636,0.1666567055,1.0,6,0.7863636363636363,0.7644502915694387,50293.45438762328,0.7691323093072983,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re9.5e+04,,,815093.1336148516,2522.771979530153,0.1666567055,1.0,6,0.7863636363636363,0.7684267728398572,90825.21961398618,0.7690073844269615,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.7e+05,,,2710939.6424897336,4648.548157685608,0.1666567055,1.0,6,0.7863636363636363,0.7527251549940618,167357.73614649815,0.7689364976727491,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re3.1e+05,,,10720437.554607531,9135.331425076087,0.1666567055,1.0,6,0.7863636363636363,0.7707528617831623,328891.5881662891,0.7688951799537698,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re5.6e+05,,,29627488.00730598,15271.310201755812,0.1666567055,1.0,6,0.7863636363636363,0.7622430680210865,549800.0271614325,0.7688779800455199,0,TRUE,FALSE
ergun_full_phi0.786_d6_Re1.0e+06,,,96765888.7023952,26574.891870058098,0.1666567055,1.0,6,0.7863636363636363,0.822111129724662,956753.2895959509,0.7688670879570618,0,TRUE,FALSE
ergun_full_phi0.786_d10_Re1.0e-06,,,3.905807973627193e-10,1.709499004146909e-08,0.1666567055,1.0,10,0.7863636363636363,13365129.876868136,1.025760709128448e-06,13725409.510972375,0,TRUE,FALSE
ergun_full_phi0.786_d10_Re1.8e-06,,,6.853940904720876e-10,3.020850959438684e-08,0.1666567055,1.0,10,0.7863636363636363,7510723.217264926,1.8126189104576314e-06,7767207.059798711,0,TRUE,FALSE
ergun_full_phi0.786_d10_Re3.2e-06,,,1.1991019444521817e-09,5.465427941728221e-08,0.1666567055,1.0,10,0.7863636363636363,4014280.924357491,3.279452768090523e-06,4293090.50058599,0,TRUE,FALSE
ergun_full_phi0.786_d10_Re5.8e-06,,,2.478900009915131e-09,9.800879974404097e-08,0.1666567055,1.0,10,0.7863636363636363,2580648.5762306466,5.880879467165571e-06,2394027.900848756,0,TRUE,FALSE
ergun_full_phi0.786_d10_Re1.1e-05,,,4.0410542045554395e-09,1.7738378310170417e-07,0.1666567055,1.0,10,0.7863636363636363,1284301.0865406161,1.0643663125916296e-05,1322758.2479117988,0,TRUE,FALSE
ergun_full_phi0.786_d10_Re1.9e-05,,,8.385771724165681e-09,3.2418501243040683e-07,0.1666567055,1.0,10,0.7863636363636363,797915.9934925666,1.9452263349248004e-05,723771.8155228407,0,TRUE,FALSE
ergun_full_phi0.786_d10_Re3.4e-05,,,1.3669961079307874e-08,5.797768955809929e-07,0.1666567055,1.0,10,0.7863636363636363,406673.1213211028,3.4788692950671155e-05,404700.7966561822,0,TRUE,FALSE
ergun_full_phi0.786_d10_Re6.1e-05,,,2.3903428878358882e-08,9.967927375556013e-07,0.1666567055,1.0,10,0.7863636363636363,240574.988351583,5.981113898567983e-05,235391.4543192661,0,TRUE,FALSE
